fullname,Followers,retweets,tweets,timestamp,tweet_id,url,username
Maryam Nawaz Sharif,8000000,3287,Hatching Conspiracies Against the state. Shame on ARY.,2022-06-08 09:47:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1534472297431855105,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2089,Believing we are a thief and know that there is no way to run away!,2022-06-06 13:24:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533802116783144960,@MaryamNSharif
Maryam Nawaz Sharif,8000000,744,All Pakistaniis should unite for pak 🇵🇰,2022-06-08 10:36:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1534484572041363456,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1769,"Cheap flour of KPK people
As Per Orders Of PM, Utility Stores Corp has successfully launched 100 Mobile Stores for Provision of Sasta Atta @RS 40/kg. Number of Mobile Stores will be incresed to 200 by 13th June. 500 Static Temporary Sale Points will also be established IA.",2022-06-06 18:17:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533875743238737920,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1972,"""Government is a truth and the officials of the government are trustees.""

#Wehaveecanwewill",2022-06-07 15:37:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1534197885440765952,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4077,"Indeed, the enemy of the Prophet (peace and blessings of Allaah be upon him) will be anonymous!",2022-06-06 06:23:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533696107192229888,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2841,The ears were sorry to hear these things from the ruler!,2022-06-05 16:34:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533487506569953280,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2273,Varfina Luck in Zikr,2022-06-05 15:03:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533464416108560384,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6090,"All Muslims, including me, are deeply saddened by the derogatory words by a BJP member. Such misconduct, feelings of feeling and exceeding boundaries are a sign, but the mention of my Prophet (peace and blessings of Allaah be upon him) is high, and will always be.",2022-06-06 06:16:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533694409744818176,@MaryamNSharif
Maryam Nawaz Sharif,8000000,670,Pls look into this @Miftahismmail,2022-06-06 07:37:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533714583604576256,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1702,"Like the rest of the miscreants, this call did not come out on this call. Not only did the people know this temptation, sabotage and fugitive, but also knows that if a party can remove Pakistan from the destruction of Imran, it is Muslim. The league is. It will take some time, but the country will get out of crisis insha'Allah",2022-06-03 11:43:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532689416077996032,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1473,Masha Allah,2022-06-03 15:57:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532753340832043008,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1166,😂😂😂 😂😂😂,2022-06-03 14:23:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532729647196434433,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2115,Tea Time at Chakri on my Way back to lhr! Got Some Really Nice Cuppa Tea and Cake from Rahat Bakery.,2022-06-02 12:55:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532345222880931840,@MaryamNSharif
Maryam Nawaz Sharif,8000000,497,Happy Birthday 🥳 🎂,2022-06-03 14:22:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532729480862920706,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3899,"We also know and feel the suffering of the people. Even in this difficult economic situation, the government is trying its best to provide relief to the people with full attention, hard work and dedication. The Prime Minister is also trying to reduce load shedding. Insha'Allah will improve in the coming days.",2022-06-03 11:34:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532687176013873152,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2579,"If you ever have an interest in the problems of the people, you know what is talking!",2022-06-04 16:56:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1533130521467060224,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2831,"Imran's government's oppressive agreement with the IMF is still suffering from expensive petrol and electricity. We have a sense of suffering from the people. Inflation has ruined the lives of the people for the last 4 years. At present, the country's economic foundations are being strengthened. Insha'Allah Muslim League will again provide relief to the people!",2022-06-03 11:28:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532685531041083392,@MaryamNSharif
Maryam Nawaz Sharif,8000000,646,Your biggest recommendation is a picture of MNS,2022-06-02 15:59:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532391458048978945,@MaryamNSharif
Maryam Nawaz Sharif,8000000,849,Promise?,2022-06-02 14:23:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532367223830253568,@MaryamNSharif
Maryam Nawaz Sharif,8000000,478,Insha'Allah!,2022-06-03 13:56:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532723004656201728,@MaryamNSharif
Maryam Nawaz Sharif,8000000,551,YUMMMM ☺️,2022-06-02 14:49:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532373810212929537,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1697,Tea will not fall.,2022-06-02 12:47:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532343078698520576,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4104,Brilliant Analysis! Pls watch and share.,2022-06-01 18:48:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532071618486231040,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1354,Pls make a list. Will Insha'Allah Invite You All.,2022-06-01 14:27:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1532005803305074691,@MaryamNSharif
Maryam Nawaz Sharif,8000000,778,💝💝💝 💝💝💝,2022-05-31 18:49:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531709436292898816,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1119,Love you too ❤️,2022-05-31 18:41:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531707439179235328,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1126,♥ 🙏🏼🤲🏼 🙏🏼🤲🏼,2022-05-28 20:42:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530650839278559232,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1814,"My life in a picture ️
Masha Allah",2022-05-31 18:32:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531705152444542979,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3082,"When theft is stolen, then an attempt is made to escape. The real fear is that if caught, the footsteps of the steps will go to the Gala Palace.",2022-05-30 09:40:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531208940842889217,@MaryamNSharif
Maryam Nawaz Sharif,8000000,501,HE Should Do Active Politics 🤣,2022-05-29 17:18:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530961767861731329,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3121,Congratulations to Balighur Rahman on becoming Governor Punjab. May Allah Almighty bless you. Amen.,2022-05-30 17:30:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531327099596046338,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1679,♥ ️,2022-05-28 20:11:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530642899851165697,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2478,#NewProfilepic,2022-05-29 15:07:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530928808257540096,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1156,"Allah Bless You With Glorious Success, Sweetie ♥ 🤲🏼",2022-05-29 18:44:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530983459585683456,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1389,Mine Too ♥,2022-05-29 13:39:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530906789642121216,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4610,The rest of the channels have been showing scenes and ARYs of the Mansehra rally. This is called journalistic misconduct. That is why journalism is not the job of criminals who have taken personal benefits from gold smugglers and Imran Khan.,2022-05-29 13:21:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530902269314871297,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2162,"The propaganda is being run by the son -in -law of the Israelites, not from the justice justice, who runs his campaign in the London Mayor's election.",2022-05-29 17:22:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530962803863228416,@MaryamNSharif
Maryam Nawaz Sharif,8000000,923,I tried a lot but could not open. Welding was paired by 🙏🏼,2022-05-28 20:48:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530652238670331905,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2222,My videoography ☺️ Bahawalpur Jalsa.,2022-05-28 19:28:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530632206787284992,@MaryamNSharif
Maryam Nawaz Sharif,8000000,544,And in my heart you,2022-05-29 17:19:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530961919104143361,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1270,May Allah Almighty grant health. Amen.,2022-05-29 17:54:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530970935536533504,@MaryamNSharif
Maryam Nawaz Sharif,8000000,888,Thank you for hosing PMLN smt kpk and mySelf. Love you always,2022-05-31 17:35:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531690871913054209,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1817,Mansehra ♥,2022-05-29 13:41:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530907164616732672,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3199,"False letters, false global conspiracy, false drama of murder, after the most failed Long March of history, now the Israeli delegation is now sent to Anarchy Khan and another two numbers!",2022-05-30 12:07:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531246035473145859,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2573,Takbir. Allah Akbar! Thanks Bahawalpur ♥,2022-05-28 19:10:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530627712213463040,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3042,"Fatna Khan is the only person all over Pakistan, who is directly related to Israel. A Muslim is a Zak Gold Smith election campaign. I give you warning. Will",2022-05-30 12:09:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1531246469675888640,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2482,Masha Allah,2022-05-27 12:25:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530163296753664001,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2532,There was such a cute baby.,2022-05-26 13:50:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529822354800791554,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3958,"The hills of Chagai are testifying to Nawaz Sharif's love for his soil. Our journey of survival began to make defense inaccessible and today under the leadership of Nawaz Sharif and Shahbaz Sarif to strengthen the economy. May Allah always protect my land. Both
Pakistan live",2022-05-28 08:55:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530472833503367168,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2332,She was a Sweet woman. Asked Me to Recite Surat Feil 10 Times Daily ♥,2022-05-26 13:20:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529814719728689155,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4322,"The revolution that the police sees and runs should drown. Where the claim of 3 million and where 10,000 spectators! The khasian cat has a poem to scalp, it is not even with this semi -crazy person - it is better to stay away from the media in such a mental state.",2022-05-27 11:02:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530142366966988800,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3711,"Fatna Khan, who was abusing the Supreme Court for a few days ago, wants to fulfill its chaos agenda by covering the same Supreme Court today. The Supreme Court will have to be alert and keep itself separate from this political battle, otherwise the bias will be stronger, which is harmful to the judiciary as harmful.",2022-05-27 11:03:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530142642885038081,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3394,"Fatna Khan's left side is nothing but acknowledgment of embarrassment and failure. Contrary to the claim of 30 million, the poor mental condition has become pitiful when it is unable to collect 20,000. The revolution makes its own way, does not stop the police from stopping",2022-05-27 11:00:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530141915835932678,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1017,"Amen, Amen.",2022-05-27 08:57:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530110963126509569,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3634,All mills talk about the revolution!,2022-05-26 10:52:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529777533784555521,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5048,"Shabash Shahbaz Sharif
For the first time in four years, the sound of relief for the poor was in the ear. May Allah make you successful. Amen.",2022-05-27 18:18:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530252058867429377,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1795,"He should go to law enforcement personnel who suffered the temptation of this temptation and lost their lives in the hands of their witches and armed groups, to go to their homes and admit their sin in front of their relatives and to them. Must apologize.",2022-05-27 11:14:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530145463348994049,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3827,"The place is the same but the agenda is different! Fatna Khan and his fate fled here last night. The capital was burned, damaging the property and was relieved. Shahbaz Sharif not only kept the wounds of the nation at this place today, raised the morale of the youth but also promoted a positive national thinking. 🇵🇰 🇵🇰",2022-05-26 08:39:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529744121392672768,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6065,"They are sleeping for the whole night to protect the country and the nation from the temptations like ARY, such as ARY, on the agenda of Imran Khan and his chaos. Shame on Imran with 40 billion of the national treasury and tax eaters!",2022-05-26 10:58:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529778912112218112,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3271,Shame on Fatna Khan! Bring Qasim and Solomon to the nation instead of killing the sons of the nation,2022-05-25 20:28:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529560080135467008,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3065,"This is what my country needs 🇵🇰
Shabash Shahbaz Sharif
Brave of law guards! 🙌 🙌",2022-05-26 08:33:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529742487639986176,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1894,"But there was no ""Hadibia"" and did not read Durood Sharif. Hadibia was called Hadibah and the Prophet (peace and blessings of Allaah be upon him) always read wrongly. Stay away from Islamic touch!",2022-05-27 12:09:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1530159316497489921,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1260,Pls look at this @Miftahismmail,2022-05-26 15:19:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529844644049207296,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3982,Be ashamed,2022-05-25 16:18:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529497093949337602,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1915,I predicted that. I said Fitna Khan has not only committed a blunder but a fatal one. Glad people of pak has reached him. Good for Pakistan 🇵🇰,2022-05-25 11:36:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529426215588843520,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3845,Mothers' liver lives on the streets and Fatna Khan's son in London! Shame on! The blood of these children is on your head Imran!,2022-05-25 11:59:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529431944001626112,@MaryamNSharif
Maryam Nawaz Sharif,8000000,758,🙏🏼 ♥ ️,2022-05-24 17:58:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529159905995018240,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1593,Haaye 💔,2022-05-23 20:00:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528828319994523648,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5961,Weapons recovered by Punjab Lahore police from Vehicles of PTI Lahore offer bearers zubair Niazi and Bajash Niazi. Case registered. This is the ugly face of the so called longing. These are the intentions.,2022-05-25 04:21:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529316609495822337,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3515,"223 bore = 6
Smg rifle = 13
Pistol = 3
kopay = 10
Magazines of SMG and 223 = 96
Magazines of pistols = 26
Boxes of Bullets = 50
Bigger Packs of Bullets = 6",2022-05-25 04:22:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529316956683218944,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4329,"All supporters of PMLN, Democracy and Rule of Law, Present on Social Media, Pls Chime in for Pakistan & Contribution from where you are. Thank you. Pakistan Zindabad 🇵🇰",2022-05-24 12:19:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529074623656206339,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5227,Punjab today avenged the post of robbery and looting of Farah Gogi on the mandate of Punjab from Fatna Khan! Praise of Punjab,2022-05-25 11:38:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529426763981504513,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6242,"Today, a mother's liver was separated from her due to the temptation of a chair of temptation and the son of Pakistan was brutally martyred. For many days, those who threatened the 'bloody revolution' of the state have made their unclean plans from today. Started. The firing on the guards of the nation does not deserve any exception",2022-05-24 07:17:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528998577804316672,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2367,This is not a long march of terrorist attack on the state of Pakistan.,2022-05-25 04:47:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529323174026166273,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6292,Where did 2 million people go? 500 people did not come out of Punjab from all over Punjab. It seems that Khyber Pakhtunkhwa did not even listen to Fatna Khan's call. The good thing is that the people not only recognized the temptation but also blocked their path. Worker riding on the streets in the sunny sun and riding a helicopter! bad thing!,2022-05-25 09:13:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529390086885978115,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2305,Stay tuned for my presser at 5:30 insha'Allah!,2022-05-24 11:52:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529067769740009472,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1394,The end of spreading temptation!,2022-05-25 11:41:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529427342074032128,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4044,Call your children to Pakistan. Don't use my nation's children.,2022-05-24 15:14:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529118633888456704,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1357,The power of truth 🙏🏼,2022-05-24 15:38:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529124692375875584,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3329,"This is correct. They were looking for Safe Exit after seeing the failure of the march for two days. Today, when the long march failed completely, it now brought a proposal for a rally instead of a sit -in. The government has refused to accept any demand of Imran Khan.",2022-05-25 11:20:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529422177275346946,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1429,"This is correct. They were looking for Safe Exit after seeing the failure of the march for two days. Today, when the long march failed completely, it now brought a proposal for a rally instead of a sit -in. The government has refused to accept any demand of Imran Khan.",2022-05-25 11:35:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1529425828169551873,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2905,Now it will ask for the resignation of the US government - then give a sit -in in front of the White House.,2022-05-23 17:28:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528790035574685697,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1435,That was so sad. I was looking forward for looking for,2022-05-23 15:17:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528757096942309377,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1130,Very awarded,2022-05-22 07:24:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528275506403201024,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1542,Shabash Shahbaz Sharif,2022-05-22 18:38:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528445086476161024,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2468,Listen to @Cmshehbaz The man has the toughest job at the fact given the Havoc Ik has wreaked in pak yet he is resolute and has impeccable insight into the core issues country is facing today. Bravo 🙌,2022-05-20 12:49:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527632649526730752,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6292,"Whenever the country begins to move towards development, Fatna Khan takes his back and invades Pakistan. 22 The decisions of the destiny of the people cannot be made in the hands of the Jatis and the temptations. It is now time to stand against this Pakistan enmity. Must go.",2022-05-22 15:52:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528403426350080002,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2103,Saad brothers come back,2022-05-22 18:33:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528443936213172225,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1286,Never interrupt your enemy when he is making a mistake 🤫,2022-05-22 18:42:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528446239519408130,@MaryamNSharif
Maryam Nawaz Sharif,8000000,967,Insha'Allah 🙌,2022-05-22 19:19:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528455504254607360,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2980,persecution !,2022-05-20 12:37:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527629503412940801,@MaryamNSharif
Maryam Nawaz Sharif,8000000,832,No.,2022-05-21 19:03:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528089217389174784,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5051,"PTI does anything, the dream of snatching Punjab from a lion will be a thief. Insha'Allah. Imran Khan, who has been abusing day and night, may have been a little shame today but where!",2022-05-20 10:39:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527599984010756103,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1481,🙏🏼🙏🏼🙏🏼 🙏🏼🙏🏼🙏🏼,2022-05-22 17:48:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1528432603216371712,@MaryamNSharif
Maryam Nawaz Sharif,8000000,810,"Happy Birthday 🥳
Prayers and good wishes.",2022-05-20 18:43:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527721697469730816,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1817,"Iffat, come with me to okara jalsa as my guest ♥",2022-05-20 12:01:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527620507754971136,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1482,I love you too ❤️,2022-05-20 19:08:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527728064633131008,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1652,Life is also present for Pakistan.,2022-05-19 20:30:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527386291104796672,@MaryamNSharif
Maryam Nawaz Sharif,8000000,869,💜💜💜 💜💜💜,2022-05-19 20:21:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527383986594811904,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1258,I'm the dust of MNS's feet. Thank you very much 🙏🏼,2022-05-19 20:16:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527382633260658688,@MaryamNSharif
Maryam Nawaz Sharif,8000000,918,Thank you kami 🙏🏼,2022-05-19 19:26:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527370044547936256,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1144,"Way, be happy my dear baby",2022-05-19 19:16:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527367698237521920,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1336,I will talk to the nation one day!,2022-05-16 16:06:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526232551366459392,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5915,ARY has crossed all limits of not only Yellow but Gutter Journalism. It has been becoma a Moethpiece of PTI. They should consider Journalism & formally joining PTI. PMLN should boycott the smugglers Aka ARY & expose their ugly face.,2022-05-18 13:44:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526921776843956226,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2701,Sarkodha,2022-05-19 17:36:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527342346119315457,@MaryamNSharif
Maryam Nawaz Sharif,8000000,872,All The Best Beti ️,2022-05-19 19:00:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527363583675604992,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1269,"The talk will be said, there will be a stronger answer. Sharafat's answer to nobility, but what is his relationship with nobility?",2022-05-16 16:04:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526232050038149121,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2882,It was also a file.,2022-05-19 17:58:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1527348049777131520,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4367,"It is not difficult to decide. The decision may be made right now, but knowing that Imran Khan has thrown the domestic economy on a ventilator, the country has been destroyed and the economy will collapse without raising the price of petrol and diesel, Nawaz Sharif and Shahbaz Sharif. They are worried about the suffering of the people.",2022-05-17 13:08:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526550135341457408,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2970,You will be burning in the fire of jealousy and this is the greatest punishment for you by power. Live and see our achievements!,2022-05-16 15:11:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526218885082804224,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1835,Deleting is not enough. Do they need to be called out to stop churning out fake news? Where are the Ethics? Action has to be taken.,2022-05-17 12:59:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526548022313852928,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2853,Poor ! Nowhere is there!,2022-05-18 15:27:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526947597839216640,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1240,Take his words like a mental patient's words.,2022-05-16 15:58:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526230607772229634,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1127,You have doubts?,2022-05-16 14:24:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526207047922028553,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1453,Gujranwala has literally clobbered Him today. Gone with the wind.,2022-05-18 15:05:00+00:00,1.53E+18,https://twitter.com/MaryamNSharif/status/1526942119465832448,@MaryamNSharif
